Name,YearPublished,GameWeight,MinPlayers,MaxPlayers,ComAgeRec,InterestScore,NumWeightVotes,log_NumWeightVotes,PlaytimeComAvg,NumUserRatings,log_NumUserRatings,NumAlternates,NumAlternates_log,NumExpansions,NumExpansions_log,NumImplementations,NumImplementations_log,IsReimplementation,Kickstarted,Cat:Thematic,Cat:Strategy,Cat:War,Cat:Family,Cat:CGS,Cat:Abstract,Cat:Party,Cat:Childrens,Rating,InterestScore_log
Leningrad '41,2017,2.5556,1,2,12.5,115.33333333333333,9,2.302585092994046,75.0,57,4.060443010546419,0,0.0,0,0.0,0,0.0,0,1,0,0,1,0,0,0,0,0,3,4.756459633534317
Village of Horror,2017,2.0,2,5,10.0,29.0,1,0.6931471805599453,22.5,30,3.4339872044851463,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.4011973816621555
Random Encounter: Plains of the Troll King,2016,2.0,1,5,10.0,81.0,1,0.6931471805599453,17.5,70,4.2626798770413155,0,0.0,1,0.6931471805599453,0,0.0,0,1,0,0,0,0,0,0,0,0,1,4.406719247264253
Wintergewitter,2007,3.2,2,2,16.0,98.0,10,2.3978952727983707,300.0,47,3.871201010907891,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.59511985013459
The Farming Game,1979,1.6883,2,6,7.454545454545454,527.6666666666666,77,4.356708826689592,120.0,852,6.748759547491679,0,0.0,0,0.0,2,1.0986122886681098,0,0,0,0,0,1,0,0,0,0,1,6.270358113526684
Shiftago,2016,2.0,2,4,10.0,39.333333333333336,1,0.6931471805599453,23.0,38,3.6635616461296463,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,3.6971782569286313
Super Rack-O,1983,1.4,2,4,10.0,59.666666666666664,5,1.791759469228055,30.0,68,4.23410650459726,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.105394398408686
Dilemma,2000,1.0,3,5,10.0,39.0,1,0.6931471805599453,30.0,30,3.4339872044851463,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.6888794541139363
MERCS: Recon – Counter Threat,2015,3.2857,1,5,10.0,357.6666666666667,14,2.70805020110221,90.0,240,5.484796933490655,1,0.6931471805599453,14,2.70805020110221,0,0.0,0,1,0,0,0,0,0,0,0,0,2,5.88239345205362
Space Station,2011,2.1579,2,6,9.2,191.0,19,2.995732273553991,60.0,301,5.71042701737487,0,0.0,1,0.6931471805599453,1,0.6931471805599453,0,0,1,1,0,0,0,0,0,0,2,5.2574953720277815
The Chinese Civil War of 1930,2010,2.8333,2,5,8.0,24.0,6,1.9459101490553132,37.5,31,3.4657359027997265,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,3.2188758248682006
Sanctuary: Thieves World,1982,1.8636,1,6,11.266666666666666,276.6666666666667,22,3.1354942159291497,120.0,277,5.627621113690637,0,0.0,0,0.0,0,0.0,0,0,1,1,0,0,0,0,0,0,1,5.626421353498733
Forlorn: Hope,2010,2.1,1,2,14.0,232.0,20,3.044522437723423,40.0,135,4.912654885736052,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,5.4510384535657
Fight on the Beaches,1985,2.6364,2,2,16.0,90.66666666666667,11,2.4849066497880004,120.0,49,3.912023005428146,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.518158808998462
Forgotten Axis: The Romanian Campaign,2001,3.0,2,2,16.0,70.66666666666667,4,1.6094379124341003,180.0,32,3.4965075614664802,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.272025739459553
Big Manitou,2005,2.0,2,5,8.666666666666666,219.33333333333334,37,3.6375861597263857,30.0,312,5.746203190540153,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,1,0,1,0,0,0,0,1,5.395141551183577
The Dragon & Flagon,2016,2.3684,2,8,9.333333333333334,962.6666666666666,19,2.995732273553991,60.0,1222,7.109062135687172,0,0.0,2,1.0986122886681098,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6.870745453348237
Duel of the Giants: Eastern Front,2010,2.5484,2,4,12.0,305.0,31,3.4657359027997265,30.0,216,5.37989735354046,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,5.723585101952381
Devil's Horsemen,2004,3.475,2,2,14.0,434.0,40,3.713572066704308,240.0,229,5.438079308923196,1,0.6931471805599453,1,0.6931471805599453,0,0.0,0,0,0,0,1,0,0,0,0,0,3,6.075346031088684
Who Stole the Cookie?,2014,1.0,3,8,10.0,89.0,4,1.6094379124341003,10.0,88,4.48863636973214,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.499809670330265
Summer Storm: The Battle of Gettysburg,1998,4.0556,2,2,16.0,161.33333333333334,18,2.9444389791664403,480.0,82,4.418840607796598,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,1,0,0,0,0,0,3,5.0896518344144805
"Warhammer 40,000 (Ninth Edition)",2020,3.8571,2,6,12.0,163.33333333333334,7,2.0794415416798357,180.0,186,5.231108616854587,0,0.0,24,3.2188758248682006,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,3,5.101896885374581
"Silent Victory: U.S. Submarines in the Pacific, 1941-45",2016,2.8846,1,2,14.0,919.0,52,3.970291913552122,150.0,704,6.558197802812269,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,6.824373670043086
Strike Them a Blow: 1864 North Anna River,2006,3.3,2,4,14.0,146.33333333333334,10,2.3978952727983707,600.0,48,3.8918202981106265,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,4.992697593409589
Ramses Return,2011,1.0,2,4,5.333333333333333,162.33333333333334,13,2.6390573296152584,10.0,158,5.0689042022202315,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,5.095793102436563
Enemy in Sight,1988,1.6933,2,8,11.142857142857142,464.6666666666667,75,4.330733340286331,120.0,660,6.493753839851686,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,6.143470070588852
Excape,1998,1.141,3,6,7.75,708.6666666666666,156,5.056245805348308,30.0,1616,7.388327859577107,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.56479537622537
Adventures in Neverland,2021,3.0,2,4,10.0,167.33333333333334,2,1.0986122886681098,90.0,40,3.713572066704308,4,1.6094379124341003,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,5.12594614060725
DC Comics Dice Masters: Superman and Wonder Woman Starter Set,2017,2.0,2,2,10.0,101.0,0,0.0,45.0,84,4.442651256490317,0,0.0,13,2.6390573296152584,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.624972813284271
Orangino,2002,1.0,2,6,10.0,25.333333333333332,3,1.3862943611198906,37.5,47,3.871201010907891,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.270835563798912
Devil's Den,1980,3.36,2,2,14.666666666666666,257.6666666666667,25,3.258096538021482,360.0,181,5.204006687076795,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,5.555540231515109
Sissi!: Die Bohnenkaiserin,2013,2.5,3,5,10.0,153.66666666666666,2,1.0986122886681098,45.0,81,4.406719247264253,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,2,5.041272263558145
The Cave,2012,2.5155,2,5,8.666666666666666,1202.3333333333333,97,4.584967478670572,60.0,1786,7.488293515159428,3,1.3862943611198906,1,0.6931471805599453,0,0.0,0,0,1,0,0,1,0,0,0,0,2,7.092850762658816
AstroNuts,2012,1.2,2,4,8.0,44.666666666666664,10,2.3978952727983707,30.0,54,4.007333185232471,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.821368637160015
Boomerang,2018,1.6667,2,4,8.0,300.3333333333333,9,2.302585092994046,37.5,474,6.163314804034641,0,0.0,0,0.0,3,1.3862943611198906,0,1,0,0,0,0,0,0,0,0,3,5.708217071724067
Pappy Winchester,2019,1.6667,3,5,8.0,150.33333333333334,3,1.3862943611198906,40.0,164,5.10594547390058,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.019484909373238
Het Huis Anubis,2007,1.6667,2,4,8.0,93.66666666666667,6,1.9459101490553132,45.0,75,4.330733340286331,2,1.0986122886681098,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.550361949493096
Dungeons & Dragons Dice Masters: Battle for Faerûn,2015,2.1864,2,2,11.0,1264.3333333333333,59,4.0943445622221,45.0,1466,7.2909747781429814,0,0.0,33,3.5263605246161616,1,0.6931471805599453,1,0,0,0,0,0,1,0,0,0,3,7.143090871061709
Dino Dunk,2018,2.0,2,4,10.0,87.66666666666667,2,1.0986122886681098,37.5,63,4.1588830833596715,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.484884020113589
Cranium Zigity,2004,1.0938,2,10,6.5,765.3333333333334,96,4.574710978503383,10.0,933,6.839476438228843,0,0.0,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,1,1,6.641617236095072
Table Air Combat: Flight Operations Manual,2016,2.0,2,2,10.0,32.333333333333336,1,0.6931471805599453,60.0,31,3.4657359027997265,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,3.506557897319982
Akron,2002,3.1429,2,2,6.666666666666667,37.666666666666664,7,2.0794415416798357,30.0,51,3.9512437185814275,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,2,3.654977902438255
The U.S. Civil War,2015,3.8154,2,2,14.857142857142858,841.0,65,4.189654742026425,255.0,576,6.3578422665081,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,6.7357800142423265
Polyhedral Park Planner,2019,2.2,1,100,10.0,46.333333333333336,5,1.791759469228055,37.5,55,4.02535169073515,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.8572147689331513
Myrmes,2012,3.4554,2,4,12.25,2871.6666666666665,325,5.786897381366708,90.0,5197,8.556029215201436,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,1,0,0,0,0,0,0,3,7.962996029507673
Risk: Metal Gear Solid,2011,2.3529,3,5,11.333333333333334,320.3333333333333,17,2.8903717578961645,120.0,213,5.365976015021851,2,1.0986122886681098,0,0.0,0,0.0,0,0,1,0,1,0,0,0,0,0,2,5.772479005942436
Biblios Dice,2015,1.6923,2,5,8.0,408.0,26,3.295836866004329,30.0,541,6.295266001439646,0,0.0,1,0.6931471805599453,2,1.0986122886681098,1,1,0,0,0,0,0,0,0,0,2,6.013715156042802
The Top 10 Game,2003,1.3333,2,12,12.0,32.333333333333336,3,1.3862943611198906,60.0,35,3.58351893845611,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.506557897319982
Zola,2021,2.0,2,2,10.0,4.0,2,1.0986122886681098,37.5,36,3.6109179126442243,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1.6094379124341003
The Sun Never Sets volume II,2012,2.6667,2,2,16.0,93.66666666666667,3,1.3862943611198906,37.5,30,3.4339872044851463,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,4.550361949493096
Die of the Dead,2021,1.5714,2,5,8.0,238.66666666666666,7,2.0794415416798357,40.0,178,5.187385805840755,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,5.479249069052937
Artifact Stack,2017,1.5,2,4,10.0,40.666666666666664,2,1.0986122886681098,32.5,30,3.4339872044851463,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.7297014486341915
Migrato,2013,1.4,2,2,6.0,32.666666666666664,5,1.791759469228055,15.0,105,4.663439094112067,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.5165082281731497
The Battles of Rhode Island & Newport,2020,3.2857,2,2,15.5,120.33333333333333,7,2.0794415416798357,37.5,53,3.9889840465642745,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,4.7985415789686305
Smash Up: World Tour – Culture Shock,2019,2.8,2,4,10.0,492.0,5,1.791759469228055,52.5,206,5.332718793265369,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,6.20050917404269
White Eagle Defiant: Poland 1939,2020,1.8571,1,2,12.0,84.33333333333333,7,2.0794415416798357,75.0,50,3.9318256327243257,0,0.0,0,0.0,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,3,4.446565155811452
Cobras,2017,1.8333,1,5,12.0,170.0,6,1.9459101490553132,37.5,263,5.575949103146316,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,5.14166355650266
Studies in Sorcery,2021,2.0,1,4,10.0,85.0,0,0.0,45.0,41,3.7376696182833684,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.454347296253507
UNO Wild Tiles,1982,1.0909,2,4,8.0,138.66666666666666,11,2.4849066497880004,10.0,100,4.61512051684126,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,4.939258631254028
Quietville,2006,1.4264,3,5,7.333333333333333,454.0,129,4.867534450455582,30.0,954,6.86171134048073,6,1.9459101490553132,1,0.6931471805599453,0,0.0,0,0,0,0,0,1,0,0,0,0,2,6.12029741895095
UNO: With Customizable Wild Cards,2015,1.0,2,10,6.0,264.6666666666667,5,1.791759469228055,30.0,315,5.755742213586912,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,2,5.582242390122105
Arnhem: Defiant Stand,2003,3.8421,2,6,12.0,116.33333333333333,19,2.995732273553991,90.0,106,4.672828834461906,0,0.0,1,0.6931471805599453,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,3,4.765018886929988
Card City XL,2017,2.9,1,4,10.666666666666666,481.3333333333333,10,2.3978952727983707,40.0,441,6.091309882077698,0,0.0,1,0.6931471805599453,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,2,6.178635437963374
Taluva,2006,2.2653,2,4,9.851851851851851,3609.3333333333335,686,6.532334292222349,45.0,8051,8.993675786759683,0,0.0,1,0.6931471805599453,1,0.6931471805599453,0,0,0,1,0,0,0,1,0,0,3,8.191555383167627
Niepodległa,2018,2.5,2,4,10.0,32.666666666666664,4,1.6094379124341003,60.0,45,3.828641396489095,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,3.5165082281731497
Monopoly Millionaire Deal Card Game,2012,1.3182,2,5,8.0,397.3333333333333,22,3.1354942159291497,15.0,478,6.171700597410915,2,1.0986122886681098,0,0.0,1,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,1,5.9872891756975015
Arabian Nightmare: The Kuwait War,1990,3.7222,2,3,16.0,176.33333333333334,18,2.9444389791664403,360.0,98,4.59511985013459,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,1,0,0,0,0,0,1,5.1780312006735345
Gettysburg (125th Anniversary Edition),1988,2.0,2,2,9.6,433.0,69,4.248495242049359,90.0,542,6.297109319933935,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,6.073044534100405
Santa Maria,2017,3.0605,1,4,11.5,3194.0,215,5.375278407684165,67.5,5700,8.648396877031582,3,1.3862943611198906,3,1.3862943611198906,0,0.0,0,0,0,1,0,0,0,0,0,0,3,8.069342366811636
Cha dango,2015,1.0,2,6,5.0,73.0,6,1.9459101490553132,20.0,107,4.68213122712422,2,1.0986122886681098,0,0.0,2,1.0986122886681098,0,0,0,0,0,0,0,0,0,0,2,4.30406509320417
Crimson Skies,1998,2.9333,2,2,10.0,313.0,45,3.828641396489095,180.0,377,5.934894195619588,0,0.0,8,2.1972245773362196,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,2,5.749392985908253
The Mind,2018,1.0725,2,4,7.643835616438356,13440.666666666666,469,6.152732694704104,20.0,22284,10.011669085380657,9,2.302585092994046,1,0.6931471805599453,1,0.6931471805599453,0,0,0,0,0,1,0,0,1,0,2,9.5061146143253
Coup,1991,1.8571,2,2,14.0,80.66666666666667,14,2.70805020110221,60.0,81,4.406719247264253,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.402645921876617
Burgle Bros.,2015,2.3169,1,4,10.129032258064516,6845.333333333333,243,5.497168225293202,67.5,9070,9.112837790614945,1,0.6931471805599453,2,1.0986122886681098,1,0.6931471805599453,0,1,1,0,0,1,0,0,0,0,3,8.831468508137538
Port of Piraeus,2015,2.0,3,6,10.0,18.0,2,1.0986122886681098,45.0,55,4.02535169073515,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,2.9444389791664403
Ogre Miniatures,1992,2.1429,2,8,10.0,137.66666666666666,7,2.0794415416798357,120.0,138,4.9344739331306915,0,0.0,0,0.0,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,3,4.932072971593153
Photo Party,2010,1.0,6,15,10.0,120.33333333333333,6,1.9459101490553132,20.0,122,4.812184355372417,2,1.0986122886681098,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.7985415789686305
ORP Orzeł,2020,2.2,2,2,12.0,45.666666666666664,5,1.791759469228055,25.0,45,3.828641396489095,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,3.8430301339411947
Black Death,1993,1.8421,2,6,12.0,104.0,19,2.995732273553991,120.0,136,4.919980925828125,2,1.0986122886681098,0,0.0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,1,4.653960350157523
Apollo: A Game Inspired by NASA Moon Missions,2020,2.375,2,5,11.333333333333334,599.0,8,2.1972245773362196,45.0,265,5.583496308781699,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,6.396929655216146
Bet Your Brain,2008,2.3,2,4,9.0,75.0,10,2.3978952727983707,60.0,117,4.770684624465665,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.330733340286331
Hogs Of War: The Card Game,2020,2.6667,2,4,12.0,33.666666666666664,3,1.3862943611198906,30.0,33,3.5263605246161616,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,3,3.545778610473263
Bloody Buna,1979,3.2,2,2,16.0,69.0,10,2.3978952727983707,120.0,41,3.7376696182833684,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.248495242049359
Alcatraz,1999,1.95,2,4,10.0,142.66666666666666,20,3.044522437723423,30.0,261,5.568344503761097,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,1,0,0,1,4.967495801435638
Windschatten,2004,1.4,2,4,10.0,34.666666666666664,5,1.791759469228055,45.0,43,3.784189633918261,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.574216545793796
Maximum Throwdown,2013,1.087,2,6,7.8,329.0,23,3.1780538303479458,30.0,451,6.113682179832232,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,1,0,1,5.799092654460526
Risk: Mass Effect Galaxy at War Edition,2013,2.0,2,5,12.0,186.33333333333334,6,1.9459101490553132,90.0,99,4.605170185988092,0,0.0,0,0.0,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,2,5.232889561225582
The Drive on Metz,1980,2.5714,2,2,16.0,32.666666666666664,7,2.0794415416798357,60.0,39,3.6888794541139363,0,0.0,0,0.0,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,1,3.5165082281731497
Salerno: The 1943 Allied Invasion of Italy,2015,3.0,2,4,14.666666666666666,150.33333333333334,9,2.302585092994046,150.0,60,4.110873864173311,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,5.019484909373238
Genius Rules,1987,1.0,2,4,10.0,33.0,1,0.6931471805599453,10.0,52,3.970291913552122,2,1.0986122886681098,0,0.0,2,1.0986122886681098,1,0,0,0,0,0,0,0,0,0,1,3.5263605246161616
Interstellar Wars,1982,2.5,2,2,16.0,37.333333333333336,4,1.6094379124341003,180.0,32,3.4965075614664802,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,3.6463198396951406
The Desert Fox: Rommel's Campaign for North Africa April 1941-December 1942,1981,3.3667,2,2,15.0,301.6666666666667,30,3.4339872044851463,120.0,191,5.2574953720277815,1,0.6931471805599453,1,0.6931471805599453,1,0.6931471805599453,0,0,0,0,1,0,0,0,0,0,3,5.712632089933184
The Marne: Home Before the Leaves Fall,1972,2.3,2,2,14.0,61.333333333333336,10,2.3978952727983707,4.0,43,3.784189633918261,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.132496328186477
Barbarossa 1941,2002,3.4,2,2,12.0,77.0,5,1.791759469228055,120.0,36,3.6109179126442243,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.356708826689592
Beirut ‘82: Arab Stalingrad,1989,2.2857,2,2,14.0,124.0,7,2.0794415416798357,120.0,73,4.30406509320417,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,1,4.8283137373023015
Lawrence of Arabia: The Arab Revolt 1917-18,2019,2.5,1,1,14.0,52.666666666666664,2,1.0986122886681098,75.0,32,3.4965075614664802,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,3.982792076316353
The War: Europe 1939-1945,2012,4.2143,2,5,16.0,148.66666666666666,14,2.70805020110221,1080.0,69,4.248495242049359,0,0.0,1,0.6931471805599453,0,0.0,0,0,0,0,1,0,0,0,0,0,3,5.0084105990741445
40,2018,1.6667,2,4,8.0,74.0,3,1.3862943611198906,22.5,62,4.143134726391533,1,0.6931471805599453,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,2,4.31748811353631
Chrononauts,2000,1.8429,1,6,11.0,3323.6666666666665,420,6.042632833682381,30.0,5378,8.590257762273243,0,0.0,12,2.5649493574615367,2,1.0986122886681098,0,0,1,0,0,1,0,0,0,0,2,8.109124697437958
Roller Coaster Tycoon,2002,1.5588,2,4,8.0,359.3333333333333,34,3.5553480614894135,45.0,456,6.124683390894205,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,5.887029528971098
City Council,2013,3.0,2,5,11.428571428571429,360.6666666666667,42,3.7612001156935624,60.0,439,6.0867747269123065,0,0.0,2,1.0986122886681098,0,0.0,0,1,0,1,0,0,0,0,0,0,2,5.89072297730645
Kirovograd,1983,3.0,2,4,15.0,64.33333333333333,8,2.1972245773362196,180.0,49,3.912023005428146,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,3,4.179502370562408
Twilight Squabble,2016,1.2857,2,2,10.0,315.6666666666667,7,2.0794415416798357,12.5,300,5.707110264748875,0,0.0,0,0.0,0,0.0,0,0,0,1,1,0,0,0,0,0,1,5.757849695926477
Psychic Pizza Deliverers Go to the Ghost Town,2018,2.0,3,5,10.0,69.0,2,1.0986122886681098,37.5,48,3.8918202981106265,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.248495242049359
Timeline: Sports et Loisirs,2014,1.0,2,8,10.0,69.33333333333333,2,1.0986122886681098,15.0,62,4.143134726391533,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,2,4.253245844807957
"Red God of War: The Soviet Operation Mars, 1942",2005,2.7059,2,2,14.0,127.66666666666667,17,2.8903717578961645,120.0,67,4.219507705176107,0,0.0,0,0.0,0,0.0,0,0,0,0,1,0,0,0,0,0,2,4.857225080796721
Secrets of the Lost Tomb,2015,3.2571,1,6,12.5,694.0,35,3.58351893845611,120.0,512,6.240275845170769,0,0.0,9,2.302585092994046,0,0.0,0,1,1,0,0,0,0,0,0,0,3,6.543911845564792
The Best of TV and Movies,2012,2.0,2,6,10.0,130.0,0,0.0,60.0,115,4.7535901911063645,1,0.6931471805599453,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,4.875197323201151
Union Pacific,1999,2.5508,2,6,10.38095238095238,1745.6666666666667,463,6.139884552226255,90.0,4205,8.344267356262645,0,0.0,0,0.0,2,1.0986122886681098,1,0,0,1,0,0,0,0,0,0,3,7.465464488646978
Pixel Lincoln: The Deckbuilding Game,2013,1.7857,1,4,10.0,226.0,14,2.70805020110221,45.0,288,5.666426688112432,0,0.0,10,2.3978952727983707,1,0.6931471805599453,1,1,0,0,0,0,0,0,0,0,1,5.424950017481403
Shift: The Single Card CCG,2013,1.8571,2,2,11.333333333333334,153.0,14,2.70805020110221,25.0,140,4.948759890378168,1,0.6931471805599453,0,0.0,0,0.0,0,1,0,1,0,0,1,0,0,0,1,5.0369526024136295
Deep Sea Adventure,2014,1.1678,2,6,7.317073170731708,7208.666666666667,298,5.700443573390687,30.0,12051,9.396985900250192,4,1.6094379124341003,1,0.6931471805599453,1,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,2,8.883177997125191
Wazabi,2008,1.0952,2,6,6.875,854.6666666666666,63,4.1588830833596715,20.0,1290,7.1631723908466425,2,1.0986122886681098,2,1.0986122886681098,0,0.0,0,0,0,0,0,0,0,0,1,0,1,6.7518808922030304
MasterIslands,2015,2.0,2,4,8.0,36.0,1,0.6931471805599453,12.5,55,4.02535169073515,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,3.6109179126442243
Badaboom,2005,1.72,3,5,10.0,118.33333333333333,25,3.258096538021482,30.0,206,5.332718793265369,0,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0,0,0,0,1,4.78192069773259
Pirate Fluxx,2011,1.418,2,6,8.88888888888889,2192.0,122,4.812184355372417,25.0,2548,7.8434564043761155,1,0.6931471805599453,2,1.0986122886681098,1,0.6931471805599453,1,0,0,0,0,1,0,0,1,0,2,7.693025748417888
Tiny Epic Galaxies: Deluxe Edition,2015,2.1333,1,5,11.0,1379.6666666666667,30,3.4339872044851463,30.0,1281,7.156176637480615,0,0.0,2,1.0986122886681098,0,0.0,0,1,0,0,0,0,0,0,0,0,3,7.23032175328742
Hang Four,2008,1.0,2,4,3.0,42.0,4,1.6094379124341003,20.0,46,3.8501476017100584,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,3.7612001156935624
Linq,2004,1.4167,4,8,10.0,624.0,72,4.290459441148391,45.0,970,6.878326468291325,4,1.6094379124341003,1,0.6931471805599453,0,0.0,0,0,0,0,0,0,0,0,1,0,2,6.437751649736401
Crop Rotation,2016,1.6,2,4,9.0,21.0,5,1.791759469228055,30.0,38,3.6635616461296463,0,0.0,0,0.0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,2,3.091042453358316
Geek Dice,2013,1.0,2,5,8.0,56.0,4,1.6094379124341003,37.5,55,4.02535169073515,0,0.0,0,0.0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,4.04305126783455
Das perfekte Wort,2021,1.5,1,6,8.0,69.0,2,1.0986122886681098,15.0,74,4.31748811353631,0,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,3,4.248495242049359
Das Vermächtnis des Maharaja,2017,1.1429,2,4,9.0,112.0,7,2.0794415416798357,30.0,139,4.941642422609304,1,0.6931471805599453,2,1.0986122886681098,0,0.0,0,0,0,0,0,1,0,0,0,0,2,4.727387818712341
